,promotionid,itemid,modelid,promotion_price,rebate,discount_percent,start_time,end_time
25565,2000003040,586743374,531121178,333,347,0.510294118,1/12/17 22:00,2/12/17 12:00
25569,2000003040,627889791,0,219,31,0.124,1/12/17 22:00,2/12/17 12:00
25571,2000003040,707496721,556802622,539,541,0.500925926,1/12/17 22:00,2/12/17 12:00
25573,2000003040,709187550,559341738,449,1439,0.762182203,1/12/17 22:00,2/12/17 12:00
25575,2000003040,663992549,0,549,139,0.202034884,1/12/17 22:00,2/12/17 12:00
25576,2000003040,648478901,0,1480,1500,0.503355705,1/12/17 22:00,2/12/17 12:00
25587,2000003041,605200313,450861776,299,151,0.335555556,2/12/17 12:00,2/12/17 22:00
25593,2000003041,686698142,532671979,289,110,0.275689223,2/12/17 12:00,2/12/17 22:00
25594,2000003041,532632923,583226083,309,90,0.22556391,2/12/17 12:00,2/12/17 22:00
25597,2000003041,722722687,0,3890,2280,0.369529984,2/12/17 12:00,2/12/17 22:00
25599,2000003041,664005544,0,299,105,0.25990099,2/12/17 12:00,2/12/17 22:00
25600,2000003041,92340684,73149297,980,300,0.234375,2/12/17 12:00,2/12/17 22:00
25606,2000003041,681247623,525542848,159,90,0.361445783,2/12/17 12:00,2/12/17 22:00
25608,2000003041,688787003,534882257,599,298,0.332218506,2/12/17 12:00,2/12/17 22:00
25609,2000003041,582045610,579204510,215,84,0.280936455,2/12/17 12:00,2/12/17 22:00
25610,2000003041,300060970,201306638,2199,891,0.288349515,2/12/17 12:00,2/12/17 22:00
25623,2000003041,692461759,538651663,399,951,0.704444444,2/12/17 12:00,2/12/17 22:00
25639,2000003041,705166919,553893552,1180,510,0.301775148,2/12/17 12:00,2/12/17 22:00
25651,2000003041,718621164,571066468,2999,10501,0.777851852,2/12/17 12:00,2/12/17 22:00
25656,2000003041,468832304,491156042,1649,2148,0.565709771,2/12/17 12:00,2/12/17 22:00
25659,2000003041,702437840,0,250,100,0.285714286,2/12/17 12:00,2/12/17 22:00
25660,2000003041,702437843,0,280,120,0.3,2/12/17 12:00,2/12/17 22:00
25667,2000003042,23632121,49212944,169,130,0.434782609,2/12/17 22:00,3/12/17 12:00
25679,2000003042,127070532,465241872,1250,540,0.301675978,2/12/17 22:00,3/12/17 12:00
25691,2000003042,453038399,547290749,399,201,0.335,2/12/17 22:00,3/12/17 12:00
25694,2000003042,607257733,452517038,2988,1157,0.279131484,2/12/17 22:00,3/12/17 12:00
25696,2000003042,685335016,579706667,1599,2381,0.598241206,2/12/17 22:00,3/12/17 12:00
25707,2000003042,705058449,0,350,300,0.461538462,2/12/17 22:00,3/12/17 12:00
25708,2000003042,43386401,93597982,539,260,0.325406758,2/12/17 22:00,3/12/17 12:00
25709,2000003042,575402137,582205421,299,100,0.250626566,2/12/17 22:00,3/12/17 12:00
25710,2000003042,61502690,48000619,249,89,0.263313609,2/12/17 22:00,3/12/17 12:00
25714,2000003042,102485469,80081212,328,101,0.235431235,2/12/17 22:00,3/12/17 12:00
25720,2000003042,637159656,0,399,100,0.200400802,2/12/17 22:00,3/12/17 12:00
25721,2000003042,593817785,443710623,2780,1310,0.320293399,2/12/17 22:00,3/12/17 12:00
25727,2000003042,39454385,443413055,299,300,0.500834725,2/12/17 22:00,3/12/17 12:00
25741,2000003042,338636469,244955281,199,101,0.336666667,2/12/17 22:00,3/12/17 12:00
25761,2000003042,401146630,305687639,99,71,0.417647059,2/12/17 22:00,3/12/17 12:00
25765,2000003042,309079878,0,1999,2481,0.553794643,2/12/17 22:00,3/12/17 12:00
25768,2000003042,98960789,0,999,400,0.285918513,2/12/17 22:00,3/12/17 12:00
25769,2000003042,498524003,0,299,80,0.211081794,2/12/17 22:00,3/12/17 12:00
25771,2000003042,685346576,0,180,80,0.307692308,2/12/17 22:00,3/12/17 12:00
25772,2000003042,687971202,533748493,299,100,0.250626566,2/12/17 22:00,3/12/17 12:00
25783,2000003042,702437839,0,210,130,0.382352941,2/12/17 22:00,3/12/17 12:00
25784,2000003043,34376590,29071007,17890,6610,0.269795918,3/12/17 12:00,3/12/17 22:00
25786,2000003043,254347883,555554349,1690,800,0.321285141,3/12/17 12:00,3/12/17 22:00
25792,2000003043,702264270,550295096,890,800,0.473372781,3/12/17 12:00,3/12/17 22:00
25797,2000003043,686337496,532243699,299,326,0.5216,3/12/17 12:00,3/12/17 22:00
25799,2000003043,468024751,364918457,99,51,0.34,3/12/17 12:00,3/12/17 22:00
25800,2000003043,11334223,4193602,450,140,0.237288136,3/12/17 12:00,3/12/17 22:00
25806,2000003043,717139995,569599955,275,275,0.5,3/12/17 12:00,3/12/17 22:00
25810,2000003043,219497709,141764735,299,301,0.501666667,3/12/17 12:00,3/12/17 22:00
25817,2000003043,688228219,534108229,869,511,0.370289855,3/12/17 12:00,3/12/17 22:00
25820,2000003043,466579783,0,199,61,0.234615385,3/12/17 12:00,3/12/17 22:00
25821,2000003043,668454144,508756143,3450,3300,0.488888889,3/12/17 12:00,3/12/17 22:00
25826,2000003043,647986530,0,299,305,0.504966887,3/12/17 12:00,3/12/17 22:00
25827,2000003043,620992532,494865216,799,681,0.460135135,3/12/17 12:00,3/12/17 22:00
25830,2000003043,540333823,421217647,1500,699,0.31787176,3/12/17 12:00,3/12/17 22:00
25835,2000003043,682557903,527098045,759,891,0.54,3/12/17 12:00,3/12/17 22:00
25842,2000003043,673108440,0,399,66,0.141935484,3/12/17 12:00,3/12/17 22:00
25843,2000003043,681746489,526060941,490,209,0.298998569,3/12/17 12:00,3/12/17 22:00
25846,2000003043,702437857,0,210,130,0.382352941,3/12/17 12:00,3/12/17 22:00
25847,2000003043,704986990,553586057,2195,2195,0.5,3/12/17 12:00,3/12/17 22:00
25853,2000003043,726317627,582873192,500,500,0.5,3/12/17 12:00,3/12/17 22:00
25860,2000003044,678878343,522502410,1750,930,0.347014925,3/12/17 22:00,4/12/17 12:00
25869,2000003044,726570154,583403151,299,199,0.399598394,3/12/17 22:00,4/12/17 12:00
25874,2000003044,9643989,582931173,99,51,0.34,3/12/17 22:00,4/12/17 12:00
25880,2000003044,617743201,459940422,2790,1010,0.265789474,3/12/17 22:00,4/12/17 12:00
25890,2000003044,300601135,0,2099,351,0.143265306,3/12/17 22:00,4/12/17 12:00
25891,2000003044,310494586,578916780,629,370,0.37037037,3/12/17 22:00,4/12/17 12:00
25907,2000003044,651957579,492495546,588,692,0.540625,3/12/17 22:00,4/12/17 12:00
25911,2000003044,685746681,582580848,999,681,0.405357143,3/12/17 22:00,4/12/17 12:00
25925,2000003044,85550006,68062197,690,309,0.309309309,3/12/17 22:00,4/12/17 12:00
25928,2000003044,617533682,459833068,239,160,0.401002506,3/12/17 22:00,4/12/17 12:00
25947,2000003044,191476220,126365554,390,300,0.434782609,3/12/17 22:00,4/12/17 12:00
25968,2000003044,480935018,377111916,799,481,0.37578125,3/12/17 22:00,4/12/17 12:00
25972,2000003044,461348536,0,479,311,0.393670886,3/12/17 22:00,4/12/17 12:00
25973,2000003044,681983014,526334761,599,201,0.25125,3/12/17 22:00,4/12/17 12:00
25979,2000003044,702437838,0,180,70,0.28,3/12/17 22:00,4/12/17 12:00
25980,2000003045,3755109,858125,180,10,0.052631579,4/12/17 12:00,4/12/17 22:00
25983,2000003045,619752698,590316783,765,625,0.449640288,4/12/17 12:00,4/12/17 22:00
25987,2000003045,688621978,0,460,120,0.206896552,4/12/17 12:00,4/12/17 22:00
25988,2000003045,553724033,0,389,601,0.607070707,4/12/17 12:00,4/12/17 22:00
25989,2000003045,98101906,590380870,679,171,0.201176471,4/12/17 12:00,4/12/17 22:00
25990,2000003045,38064605,0,1380,370,0.211428571,4/12/17 12:00,4/12/17 22:00
25992,2000003045,43394240,25419630,169,163,0.490963855,4/12/17 12:00,4/12/17 22:00
25994,2000003045,709928193,560366163,319,80,0.200501253,4/12/17 12:00,4/12/17 22:00
25997,2000003045,719906682,572549419,1999,1491,0.42722063,4/12/17 12:00,4/12/17 22:00
26004,2000003045,89565635,71181780,849,1551,0.64625,4/12/17 12:00,4/12/17 22:00
26005,2000003045,680284078,583548338,1999,1681,0.456793478,4/12/17 12:00,4/12/17 22:00
26020,2000003045,691029104,536709437,229,70,0.234113712,4/12/17 12:00,4/12/17 22:00
26023,2000003045,425125626,327298201,445,535,0.545918367,4/12/17 12:00,4/12/17 22:00
26035,2000003045,704956534,553544714,755,325,0.300925926,4/12/17 12:00,4/12/17 22:00
26039,2000003045,113811372,87472857,219,80,0.267558528,4/12/17 12:00,4/12/17 22:00
26044,2000003045,624625008,0,1750,2930,0.626068376,4/12/17 12:00,4/12/17 22:00
26045,2000003045,678008856,521261763,1090,1600,0.594795539,4/12/17 12:00,4/12/17 22:00
26048,2000003045,502399923,395054883,11000,2990,0.213724089,4/12/17 12:00,4/12/17 22:00
26051,2000003045,675855168,518560525,499,1281,0.719662921,4/12/17 12:00,4/12/17 22:00
26057,2000003045,702437837,0,180,70,0.28,4/12/17 12:00,4/12/17 22:00
26058,2000003045,709187549,0,449,831,0.64921875,4/12/17 12:00,4/12/17 22:00
26059,2000003046,722312083,575724038,1750,1250,0.416666667,4/12/17 22:00,5/12/17 12:00
26066,2000003046,592671262,443379867,125,74,0.371859296,4/12/17 22:00,5/12/17 12:00
26076,2000003046,54985423,541987594,388,300,0.436046512,4/12/17 22:00,5/12/17 12:00
26092,2000003046,717201057,583210733,1499,1781,0.542987805,4/12/17 22:00,5/12/17 12:00
26101,2000003046,707912112,557579238,820,560,0.405797101,4/12/17 22:00,5/12/17 12:00
26102,2000003046,240532360,158663848,400,130,0.245283019,4/12/17 22:00,5/12/17 12:00
26103,2000003046,676274626,519198489,199,251,0.557777778,4/12/17 22:00,5/12/17 12:00
26107,2000003046,671051160,0,699,191,0.214606742,4/12/17 22:00,5/12/17 12:00
26108,2000003046,84477603,92866412,99,41,0.292857143,4/12/17 22:00,5/12/17 12:00
26109,2000003046,148477653,0,3090,900,0.22556391,4/12/17 22:00,5/12/17 12:00
26110,2000003046,554208520,424978565,128,271,0.679197995,4/12/17 22:00,5/12/17 12:00
26118,2000003046,320389310,228966596,299,299,0.5,4/12/17 22:00,5/12/17 12:00
26122,2000003046,670450880,591073888,1999,701,0.25962963,4/12/17 22:00,5/12/17 12:00
26128,2000003046,310509944,0,430,120,0.218181818,4/12/17 22:00,5/12/17 12:00
26134,2000003046,422917977,0,599,601,0.500833333,4/12/17 22:00,5/12/17 12:00
26135,2000003046,608443703,453133962,1780,180,0.091836735,4/12/17 22:00,5/12/17 12:00
26138,2000003046,710505908,0,899,400,0.307929176,4/12/17 22:00,5/12/17 12:00
26141,2000003046,702437848,0,290,290,0.5,4/12/17 22:00,5/12/17 12:00
26142,2000003046,702437861,0,180,40,0.181818182,4/12/17 22:00,5/12/17 12:00
26143,2000003046,709187548,0,2290,690,0.231543624,4/12/17 22:00,5/12/17 12:00
26144,2000003047,699303510,547031907,329,21,0.06,5/12/17 12:00,5/12/17 22:00
26149,2000003047,687378224,0,4990,2000,0.286123033,5/12/17 12:00,5/12/17 22:00
26150,2000003047,306860975,382180162,1999,600,0.230858022,5/12/17 12:00,5/12/17 22:00
26155,2000003047,191605916,126439459,299,691,0.697979798,5/12/17 12:00,5/12/17 22:00
26156,2000003047,271016738,177892230,299,100,0.250626566,5/12/17 12:00,5/12/17 22:00
26160,2000003047,71314949,591680649,399,301,0.43,5/12/17 12:00,5/12/17 22:00
26161,2000003047,670220895,510851524,990,390,0.282608696,5/12/17 12:00,5/12/17 22:00
26163,2000003047,308039243,0,1990,400,0.167364017,5/12/17 12:00,5/12/17 22:00
26164,2000003047,659893883,500224662,756,324,0.3,5/12/17 12:00,5/12/17 22:00
26168,2000003047,36424033,0,999,13,0.01284585,5/12/17 12:00,5/12/17 22:00
26169,2000003047,403901773,308341161,400,250,0.384615385,5/12/17 12:00,5/12/17 22:00
26174,2000003047,369230081,0,3980,3010,0.430615165,5/12/17 12:00,5/12/17 22:00
26175,2000003047,370757382,275501519,189,110,0.367892977,5/12/17 12:00,5/12/17 22:00
26177,2000003047,707851688,557476930,150,100,0.4,5/12/17 12:00,5/12/17 22:00
26181,2000003047,118521582,90694482,179,151,0.457575758,5/12/17 12:00,5/12/17 22:00
26185,2000003047,256607765,0,399,51,0.113333333,5/12/17 12:00,5/12/17 22:00
26186,2000003047,402196792,0,499,491,0.495959596,5/12/17 12:00,5/12/17 22:00
26187,2000003047,447039415,345383564,259,71,0.215151515,5/12/17 12:00,5/12/17 22:00
26195,2000003047,702437844,0,220,150,0.405405405,5/12/17 12:00,5/12/17 22:00
26196,2000003048,523577280,413006114,299,100,0.250626566,5/12/17 22:00,6/12/17 12:00
26204,2000003048,664295235,504327318,95,104,0.522613065,5/12/17 22:00,6/12/17 12:00
26212,2000003048,722550491,576075817,800,480,0.375,5/12/17 22:00,6/12/17 12:00
26216,2000003048,40176862,0,488,612,0.556363636,5/12/17 22:00,6/12/17 12:00
26226,2000003048,577514106,435541283,499,491,0.495959596,5/12/17 22:00,6/12/17 12:00
26233,2000003048,719197375,571721580,2080,900,0.302013423,5/12/17 22:00,6/12/17 12:00
26260,2000003048,725958611,582236677,430,120,0.218181818,5/12/17 22:00,6/12/17 12:00
26266,2000003048,725940295,582207989,399,100,0.200400802,5/12/17 22:00,6/12/17 12:00
26270,2000003048,289210765,192488988,149,50,0.251256281,5/12/17 22:00,6/12/17 12:00
26271,2000003048,591069631,442408891,168,122,0.420689655,5/12/17 22:00,6/12/17 12:00
26274,2000003048,340165528,0,549,101,0.155384615,5/12/17 22:00,6/12/17 12:00
26291,2000003048,379434564,0,1119,281,0.200714286,5/12/17 22:00,6/12/17 12:00
26292,2000003048,627889801,0,159,91,0.364,5/12/17 22:00,6/12/17 12:00
26299,2000003048,705000646,553605813,1995,1995,0.5,5/12/17 22:00,6/12/17 12:00
26307,2000003049,710442436,561196682,3280,1810,0.355599214,6/12/17 12:00,6/12/17 22:00
26327,2000003049,575978391,434924744,249,101,0.288571429,6/12/17 12:00,6/12/17 22:00
26334,2000003049,267481016,175244708,699,100,0.125156446,6/12/17 12:00,6/12/17 22:00
26345,2000003049,688566392,534595641,599,298,0.332218506,6/12/17 12:00,6/12/17 22:00
26353,2000003049,30009637,14551107,199,99,0.332214765,6/12/17 12:00,6/12/17 22:00
26359,2000003049,732042150,591199185,399,100,0.200400802,6/12/17 12:00,6/12/17 22:00
26362,2000003049,378737073,0,599,300,0.333704116,6/12/17 12:00,6/12/17 22:00
26367,2000003049,315748882,217495627,2288,711,0.237079026,6/12/17 12:00,6/12/17 22:00
26369,2000003049,194712027,127875760,349,131,0.272916667,6/12/17 12:00,6/12/17 22:00
26383,2000003049,173216736,0,199,51,0.204,6/12/17 12:00,6/12/17 22:00
26384,2000003049,684948344,530097513,599,2381,0.798993289,6/12/17 12:00,6/12/17 22:00
26391,2000003049,351401423,0,339,211,0.383636364,6/12/17 12:00,6/12/17 22:00
26396,2000003049,454060997,0,180,60,0.25,6/12/17 12:00,6/12/17 22:00
26397,2000003049,667943215,0,3999,2000,0.333388898,6/12/17 12:00,6/12/17 22:00
26398,2000003049,685346541,0,210,89,0.297658863,6/12/17 12:00,6/12/17 22:00
26403,2000003049,704691856,0,355,44,0.110275689,6/12/17 12:00,6/12/17 22:00
26404,2000003049,707496711,556802594,839,660,0.440293529,6/12/17 12:00,6/12/17 22:00
26406,2000003049,699351912,547125232,1995,1995,0.5,6/12/17 12:00,6/12/17 22:00
26413,2000003050,12176188,0,320,660,0.673469388,6/12/17 22:00,7/12/17 12:00
26414,2000003050,715513699,567668908,1280,300,0.189873418,6/12/17 22:00,7/12/17 12:00
26427,2000003050,103425475,80645849,120,60,0.333333333,6/12/17 22:00,7/12/17 12:00
26447,2000003050,352431010,258587299,139,60,0.301507538,6/12/17 22:00,7/12/17 12:00
26450,2000003050,712320435,563590124,2180,1000,0.314465409,6/12/17 22:00,7/12/17 12:00
26455,2000003050,465419825,0,799,281,0.260185185,6/12/17 22:00,7/12/17 12:00
26456,2000003050,366406150,594996808,329,151,0.314583333,6/12/17 22:00,7/12/17 12:00
26457,2000003050,11982592,574126151,355,90,0.202247191,6/12/17 22:00,7/12/17 12:00
26464,2000003050,717123158,569580817,295,80,0.213333333,6/12/17 22:00,7/12/17 12:00
26473,2000003050,717177300,569638553,335,90,0.211764706,6/12/17 22:00,7/12/17 12:00
26478,2000003050,717196467,569658312,295,80,0.213333333,6/12/17 22:00,7/12/17 12:00
26484,2000003050,717210481,569677965,295,80,0.213333333,6/12/17 22:00,7/12/17 12:00
26489,2000003050,693465294,539444832,300,260,0.464285714,6/12/17 22:00,7/12/17 12:00
26490,2000003050,100224948,78492123,899,1081,0.545959596,6/12/17 22:00,7/12/17 12:00
26493,2000003050,648984639,489632379,649,1151,0.639444444,6/12/17 22:00,7/12/17 12:00
26494,2000003050,700609492,594754925,150,50,0.25,6/12/17 22:00,7/12/17 12:00
26495,2000003050,387616060,292374581,1480,1770,0.544615385,6/12/17 22:00,7/12/17 12:00
26497,2000003050,690900261,0,1790,900,0.334572491,6/12/17 22:00,7/12/17 12:00
26498,2000003050,433785575,333871818,2399,881,0.268597561,6/12/17 22:00,7/12/17 12:00
26511,2000003050,487101520,0,480,120,0.2,6/12/17 22:00,7/12/17 12:00
26515,2000003050,707496702,556802566,639,541,0.458474576,6/12/17 22:00,7/12/17 12:00
26517,2000003051,687562876,533309793,555,144,0.206008584,7/12/17 12:00,7/12/17 22:00
26521,2000003051,670342057,510971178,990,590,0.373417722,7/12/17 12:00,7/12/17 22:00
26537,2000003051,719022257,580063408,690,260,0.273684211,7/12/17 12:00,7/12/17 22:00
26539,2000003051,15607548,470526968,228,492,0.683333333,7/12/17 12:00,7/12/17 22:00
26547,2000003051,622478738,517461127,1499,500,0.250125063,7/12/17 12:00,7/12/17 22:00
26550,2000003051,26021775,12733034,88,42,0.323076923,7/12/17 12:00,7/12/17 22:00
26554,2000003051,465727360,0,99,81,0.45,7/12/17 12:00,7/12/17 22:00
26555,2000003051,99942909,301303942,388,452,0.538095238,7/12/17 12:00,7/12/17 22:00
26559,2000003051,559558888,598719963,329,467,0.586683417,7/12/17 12:00,7/12/17 22:00
26563,2000003051,686745900,532710526,299,235,0.440074906,7/12/17 12:00,7/12/17 22:00
26565,2000003051,63157496,49691885,799,481,0.37578125,7/12/17 12:00,7/12/17 22:00
26582,2000003051,670231504,510864337,488,487,0.499487179,7/12/17 12:00,7/12/17 22:00
26587,2000003051,673599659,515376014,41000,500,0.012048193,7/12/17 12:00,7/12/17 22:00
26589,2000003051,419021255,0,1599,1891,0.541833811,7/12/17 12:00,7/12/17 22:00
26590,2000003051,688176592,534032084,399,591,0.596969697,7/12/17 12:00,7/12/17 22:00
26601,2000003051,719654462,572230024,189,51,0.2125,7/12/17 12:00,7/12/17 22:00
26606,2000003051,726509994,0,499,2899,0.853148911,7/12/17 12:00,7/12/17 22:00
26607,2000003051,709705941,560042484,1245,1245,0.5,7/12/17 12:00,7/12/17 22:00
26608,2000003052,97598066,479077034,299,201,0.402,7/12/17 22:00,8/12/17 12:00
26610,2000003052,15694987,7463792,299,199,0.399598394,7/12/17 22:00,8/12/17 12:00
26612,2000003052,682507795,599154889,1500,500,0.25,7/12/17 22:00,8/12/17 12:00
26624,2000003052,47540908,29318129,799,481,0.37578125,7/12/17 22:00,8/12/17 12:00
26627,2000003052,683059178,527935947,1180,800,0.404040404,7/12/17 22:00,8/12/17 12:00
26631,2000003052,128060854,96203175,399,100,0.200400802,7/12/17 22:00,8/12/17 12:00
26635,2000003052,46505001,488916570,259,131,0.335897436,7/12/17 22:00,8/12/17 12:00
26636,2000003052,682964850,0,315,84,0.210526316,7/12/17 22:00,8/12/17 12:00
26638,2000003052,129741640,97089101,175,175,0.5,7/12/17 22:00,8/12/17 12:00
26642,2000003052,685079181,602577592,1299,400,0.235432607,7/12/17 22:00,8/12/17 12:00
26646,2000003052,432915759,333087551,250,240,0.489795918,7/12/17 22:00,8/12/17 12:00
26666,2000003052,418679345,0,159,41,0.205,7/12/17 22:00,8/12/17 12:00
26667,2000003052,625281061,467077903,350,240,0.406779661,7/12/17 22:00,8/12/17 12:00
26680,2000003052,738925961,0,9990,2890,0.224378882,7/12/17 22:00,8/12/17 12:00
26681,2000003052,427954306,330210962,2299,1591,0.408997429,7/12/17 22:00,8/12/17 12:00
26698,2000003052,200621870,603760799,1212,176,0.126801153,7/12/17 22:00,8/12/17 12:00
26699,2000003052,738886776,602703594,8990,1000,0.1001001,7/12/17 22:00,8/12/17 12:00
26702,2000003052,637451736,479719856,399,300,0.429184549,7/12/17 22:00,8/12/17 12:00
26708,2000003052,484315729,0,199,130,0.395136778,7/12/17 22:00,8/12/17 12:00
26712,2000003052,726510005,0,1680,2300,0.577889447,7/12/17 22:00,8/12/17 12:00
26713,2000003053,558704850,426345095,2180,1000,0.314465409,8/12/17 12:00,8/12/17 22:00
26726,2000003053,404079974,0,840,210,0.2,8/12/17 12:00,8/12/17 22:00
26727,2000003053,682600121,527176324,479,353,0.424278846,8/12/17 12:00,8/12/17 22:00
26730,2000003053,522767407,446607299,188,72,0.276923077,8/12/17 12:00,8/12/17 22:00
26735,2000003053,429149738,330603236,3100,890,0.223057644,8/12/17 12:00,8/12/17 22:00
26740,2000003053,162530248,111064295,179,171,0.488571429,8/12/17 12:00,8/12/17 22:00
26751,2000003053,673961117,0,3650,330,0.082914573,8/12/17 12:00,8/12/17 22:00
26752,2000003053,734416261,595130693,320,160,0.333333333,8/12/17 12:00,8/12/17 22:00
26763,2000003053,726410515,583063151,959,521,0.352027027,8/12/17 12:00,8/12/17 22:00
26767,2000003053,596407423,444972774,5999,1700,0.220807897,8/12/17 12:00,8/12/17 22:00
26770,2000003053,667231202,511889126,209,190,0.476190476,8/12/17 12:00,8/12/17 22:00
